J,nj,Estimator,cluster_a,cluster_m,cluster_y,abs.value_mean_|Rel.Bias|,abs.value_min_|Rel.Bias|,abs.value_max_|Rel.Bias|,abs.value_mean_RMSE,abs.value_min_RMSE,abs.value_max_RMSE,A_fit,M_fit,Y_fit,A_mod,M_mod,Y_mod,estimator,abs.value_mean_|Bias|,abs.value_min_|Bias|,abs.value_max_|Bias|
100,10,weighting,RE,SL,FE,0.0933174270185861,7.091208223005786e-4,0.18052563299016644,0.2047913214017512,0.12274343467639492,0.28825389480168967,aRE,mSL,yFE,aCluster,mSL,yCluster,rmpw,0.1400041405986005,0.001099758803890502,0.2480218607085422
100,10,weighting,RE,SL,RE,0.0933174270185861,7.091208223005786e-4,0.18052563299016644,0.2047913214017512,0.12274343467639492,0.28825389480168967,aRE,mSL,yRE,aCluster,mSL,yCluster,rmpw,0.1400041405986005,0.001099758803890502,0.2480218607085422
100,10,weighting,RE,SL,SL,0.0933174270185861,7.091208223005786e-4,0.18052563299016644,0.2047913214017512,0.12274343467639492,0.28825389480168967,aRE,mSL,ySL,aCluster,mSL,ySL,rmpw,0.1400041405986005,0.001099758803890502,0.2480218607085422
100,10,weighting,SL,FE,FE,0.2158465283933893,0.18069044942270798,0.2588930616003977,0.35150498607688463,0.30628699362237943,0.3880598862205215,aSL,mFE,yFE,aSL,mCluster,yCluster,rmpw,0.32732130778212376,0.2782302164459836,0.36720292947680416
100,10,weighting,SL,FE,RE,0.2158465283933893,0.18069044942270798,0.2588930616003977,0.35150498607688463,0.30628699362237943,0.3880598862205215,aSL,mFE,yRE,aSL,mCluster,yCluster,rmpw,0.32732130778212376,0.2782302164459836,0.36720292947680416
100,10,weighting,SL,FE,SL,0.2158465283933893,0.18069044942270798,0.2588930616003977,0.35150498607688463,0.30628699362237943,0.3880598862205215,aSL,mFE,ySL,aSL,mCluster,ySL,rmpw,0.32732130778212376,0.2782302164459836,0.36720292947680416
100,10,weighting,SL,RE,FE,0.19535448857650417,0.1450264314675753,0.2563409481196469,0.32204271731548717,0.25913270178340436,0.3764430278945897,aSL,mRE,yFE,aSL,mCluster,yCluster,rmpw,0.2957960350574138,0.2238408929484765,0.3553683680493965
100,10,weighting,SL,RE,RE,0.19535448857650417,0.1450264314675753,0.2563409481196469,0.32204271731548717,0.25913270178340436,0.3764430278945897,aSL,mRE,yRE,aSL,mCluster,yCluster,rmpw,0.2957960350574138,0.2238408929484765,0.3553683680493965
100,10,weighting,SL,RE,SL,0.19535448857650417,0.1450264314675753,0.2563409481196469,0.32204271731548717,0.25913270178340436,0.3764430278945897,aSL,mRE,ySL,aSL,mCluster,ySL,rmpw,0.2957960350574138,0.2238408929484765,0.3553683680493965
100,10,weighting,SL,SL,FE,0.1326436410539617,0.007335327981966419,0.2584100397975348,0.25169799886926514,0.11542198473266284,0.36664032098911553,aSL,mSL,yFE,aSL,mSL,yCluster,rmpw,0.19864509682348866,0.011267586444250353,0.34565934934551906
100,10,weighting,SL,SL,RE,0.1326436410539617,0.007335327981966419,0.2584100397975348,0.25169799886926514,0.11542198473266284,0.36664032098911553,aSL,mSL,yRE,aSL,mSL,yCluster,rmpw,0.19864509682348866,0.011267586444250353,0.34565934934551906
100,10,weighting,SL,SL,SL,0.1326436410539617,0.007335327981966419,0.2584100397975348,0.25169799886926514,0.11542198473266284,0.36664032098911553,aSL,mSL,ySL,aSL,mSL,ySL,rmpw,0.19864509682348866,0.011267586444250353,0.34565934934551906
100,20,weighting,FE,FE,FE,0.0720997185038779,0.032842234069361716,0.120081321962144,0.16738878247667544,0.112525120315662,0.22417379267335752,aFE,mFE,yFE,aCluster,mCluster,yCluster,rmpw,0.10953230033164568,0.047623048893372676,0.17202985058540618
100,20,weighting,FE,FE,RE,0.0720997185038779,0.032842234069361716,0.120081321962144,0.16738878247667544,0.112525120315662,0.22417379267335752,aFE,mFE,yRE,aCluster,mCluster,yCluster,rmpw,0.10953230033164568,0.047623048893372676,0.17202985058540618
100,20,weighting,FE,FE,SL,0.0720997185038779,0.032842234069361716,0.120081321962144,0.16738878247667544,0.112525120315662,0.22417379267335752,aFE,mFE,ySL,aCluster,mCluster,ySL,rmpw,0.10953230033164568,0.047623048893372676,0.17202985058540618
100,20,weighting,FE,RE,FE,0.06006111399210103,0.014800665789627274,0.11930934373692934,0.15513963358916136,0.11342355292307355,0.21162917001214102,aFE,mRE,yFE,aCluster,mCluster,yCluster,rmpw,0.09094297271807775,0.022755244565264607,0.16187858937162128
100,20,weighting,FE,RE,RE,0.06006111399210103,0.014800665789627274,0.11930934373692934,0.15513963358916136,0.11342355292307355,0.21162917001214102,aFE,mRE,yRE,aCluster,mCluster,yCluster,rmpw,0.09094297271807775,0.022755244565264607,0.16187858937162128
100,20,weighting,FE,RE,SL,0.06006111399210103,0.014800665789627274,0.11930934373692934,0.15513963358916136,0.11342355292307355,0.21162917001214102,aFE,mRE,ySL,aCluster,mCluster,ySL,rmpw,0.09094297271807775,0.022755244565264607,0.16187858937162128
100,20,weighting,FE,SL,FE,0.08344415282192003,0.008624457746797643,0.18847575520356308,0.18766514255283465,0.11408001601927678,0.317862669170106,aFE,mSL,yFE,aCluster,mSL,yCluster,rmpw,0.1268546255944737,0.013523954998567896,0.29040225890065235
100,20,weighting,FE,SL,RE,0.08344415282192003,0.008624457746797643,0.18847575520356308,0.18766514255283465,0.11408001601927678,0.317862669170106,aFE,mSL,yRE,aCluster,mSL,yCluster,rmpw,0.1268546255944737,0.013523954998567896,0.29040225890065235
100,20,weighting,FE,SL,SL,0.08344415282192003,0.008624457746797643,0.18847575520356308,0.18766514255283465,0.11408001601927678,0.317862669170106,aFE,mSL,ySL,aCluster,mSL,ySL,rmpw,0.1268546255944737,0.013523954998567896,0.29040225890065235
100,20,weighting,RE,FE,FE,0.10630691127151759,0.07578319348016707,0.14274053821025595,0.2000420152805475,0.1453126961296095,0.25361644166812697,aRE,mFE,yFE,aCluster,mCluster,yCluster,rmpw,0.1614385388437654,0.10906014638959892,0.21596788965101643
100,20,weighting,RE,FE,RE,0.10630691127151759,0.07578319348016707,0.14274053821025595,0.2000420152805475,0.1453126961296095,0.25361644166812697,aRE,mFE,yRE,aCluster,mCluster,yCluster,rmpw,0.1614385388437654,0.10906014638959892,0.21596788965101643
100,20,weighting,RE,FE,SL,0.10630691127151759,0.07578319348016707,0.14274053821025595,0.2000420152805475,0.1453126961296095,0.25361644166812697,aRE,mFE,ySL,aCluster,mCluster,ySL,rmpw,0.1614385388437654,0.10906014638959892,0.21596788965101643
100,20,weighting,RE,RE,FE,0.09506372767045992,0.05906180816143834,0.14498698664155024,0.1855581769660052,0.13637319880276416,0.24092454632262297,aRE,mRE,yFE,aCluster,mCluster,yCluster,rmpw,0.14398662277478924,0.09067921130917814,0.20136950405760173
100,20,weighting,RE,RE,RE,0.09506372767045992,0.05906180816143834,0.14498698664155024,0.1855581769660052,0.13637319880276416,0.24092454632262297,aRE,mRE,yRE,aCluster,mCluster,yCluster,rmpw,0.14398662277478924,0.09067921130917814,0.20136950405760173
100,20,weighting,RE,RE,SL,0.09506372767045992,0.05906180816143834,0.14498698664155024,0.1855581769660052,0.13637319880276416,0.24092454632262297,aRE,mRE,ySL,aCluster,mCluster,ySL,rmpw,0.14398662277478924,0.09067921130917814,0.20136950405760173
100,20,weighting,RE,SL,FE,0.08712765213530134,0.018919878802204616,0.1459580967433875,0.18590229907743033,0.12251971930447103,0.24855265543680058,aRE,mSL,yFE,aCluster,mSL,yCluster,rmpw,0.13158187791242673,0.029582403971265384,0.21762783943029157
100,20,weighting,RE,SL,RE,0.08712765213530134,0.018919878802204616,0.1459580967433875,0.18590229907743033,0.12251971930447103,0.24855265543680058,aRE,mSL,yRE,aCluster,mSL,yCluster,rmpw,0.13158187791242673,0.029582403971265384,0.21762783943029157
100,20,weighting,RE,SL,SL,0.08712765213530134,0.018919878802204616,0.1459580967433875,0.18590229907743033,0.12251971930447103,0.24855265543680058,aRE,mSL,ySL,aCluster,mSL,ySL,rmpw,0.13158187791242673,0.029582403971265384,0.21762783943029157
100,20,weighting,SL,FE,FE,0.2152207582388715,0.17870682476143587,0.25468394124570054,0.34806804617331094,0.3008888632072832,0.389965875745592,aSL,mFE,yFE,aSL,mCluster,yCluster,rmpw,0.32652673610392324,0.2784222231695746,0.3712550956136425
100,20,weighting,SL,FE,RE,0.2152207582388715,0.17870682476143587,0.25468394124570054,0.34806804617331094,0.3008888632072832,0.389965875745592,aSL,mFE,yRE,aSL,mCluster,yCluster,rmpw,0.32652673610392324,0.2784222231695746,0.3712550956136425
100,20,weighting,SL,FE,SL,0.2152207582388715,0.17870682476143587,0.25468394124570054,0.34806804617331094,0.3008888632072832,0.389965875745592,aSL,mFE,ySL,aSL,mCluster,ySL,rmpw,0.32652673610392324,0.2784222231695746,0.3712550956136425
100,20,weighting,SL,RE,FE,0.20507267965099457,0.1727658956686629,0.2565993574761846,0.33283903752010147,0.29162113317363697,0.37408506141660597,aSL,mRE,yFE,aSL,mCluster,yCluster,rmpw,0.31079900255584797,0.26634229438615364,0.354852720554049
100,20,weighting,SL,RE,RE,0.20507267965099457,0.1727658956686629,0.2565993574761846,0.33283903752010147,0.29162113317363697,0.37408506141660597,aSL,mRE,yRE,aSL,mCluster,yCluster,rmpw,0.31079900255584797,0.26634229438615364,0.354852720554049
100,20,weighting,SL,RE,SL,0.20507267965099457,0.1727658956686629,0.2565993574761846,0.33283903752010147,0.29162113317363697,0.37408506141660597,aSL,mRE,ySL,aSL,mCluster,ySL,rmpw,0.31079900255584797,0.26634229438615364,0.354852720554049
100,20,weighting,SL,SL,FE,0.13210267304783946,0.007157297213893531,0.2552437589157698,0.24454450256556945,0.10527519345468318,0.3664667939294616,aSL,mSL,yFE,aSL,mSL,yCluster,rmpw,0.19784862214952992,0.010986755082827716,0.34674740690084366
100,20,weighting,SL,SL,RE,0.13210267304783946,0.007157297213893531,0.2552437589157698,0.24454450256556945,0.10527519345468318,0.3664667939294616,aSL,mSL,yRE,aSL,mSL,yCluster,rmpw,0.19784862214952992,0.010986755082827716,0.34674740690084366
100,20,weighting,SL,SL,SL,0.13210267304783946,0.007157297213893531,0.2552437589157698,0.24454450256556945,0.10527519345468318,0.3664667939294616,aSL,mSL,ySL,aSL,mSL,ySL,rmpw,0.19784862214952992,0.010986755082827716,0.34674740690084366
100,50,weighting,FE,FE,FE,0.0513911158539604,0.018957278579062254,0.08619162465118099,0.14031700512586073,0.09803974004580236,0.1874998877663864,aFE,mFE,yFE,aCluster,mCluster,yCluster,rmpw,0.07828200031202368,0.02412874435953986,0.13509745643844942
100,50,weighting,FE,FE,RE,0.0513911158539604,0.018957278579062254,0.08619162465118099,0.14031700512586073,0.09803974004580236,0.1874998877663864,aFE,mFE,yRE,aCluster,mCluster,yCluster,rmpw,0.07828200031202368,0.02412874435953986,0.13509745643844942
100,50,weighting,FE,FE,SL,0.0513911158539604,0.018957278579062254,0.08619162465118099,0.14031700512586073,0.09803974004580236,0.1874998877663864,aFE,mFE,ySL,aCluster,mCluster,ySL,rmpw,0.07828200031202368,0.02412874435953986,0.13509745643844942
100,50,weighting,FE,RE,FE,0.046725050976958296,0.015626910221069178,0.0832664905941173,0.13695236542127587,0.10025133814259499,0.1834938348691489,aFE,mRE,yFE,aCluster,mCluster,yCluster,rmpw,0.07102489407399469,0.02504577914781336,0.13039784444057637
100,50,weighting,FE,RE,RE,0.046725050976958296,0.015626910221069178,0.0832664905941173,0.13695236542127587,0.10025133814259499,0.1834938348691489,aFE,mRE,yRE,aCluster,mCluster,yCluster,rmpw,0.07102489407399469,0.02504577914781336,0.13039784444057637
100,50,weighting,FE,RE,SL,0.046725050976958296,0.015626910221069178,0.0832664905941173,0.13695236542127587,0.10025133814259499,0.1834938348691489,aFE,mRE,ySL,aCluster,mCluster,ySL,rmpw,0.07102489407399469,0.02504577914781336,0.13039784444057637
100,50,weighting,FE,SL,FE,0.08232229554999994,0.005815384451280538,0.20589088223857713,0.18271067471018035,0.10277021984750774,0.3391653277185674,aFE,mSL,yFE,aCluster,mSL,yCluster,rmpw,0.12581410907515267,0.00911586859518178,0.3174293452962593
100,50,weighting,FE,SL,RE,0.08232229554999994,0.005815384451280538,0.20589088223857713,0.18271067471018035,0.10277021984750774,0.3391653277185674,aFE,mSL,yRE,aCluster,mSL,yCluster,rmpw,0.12581410907515267,0.00911586859518178,0.3174293452962593
100,50,weighting,FE,SL,SL,0.08232229554999994,0.005815384451280538,0.20589088223857713,0.18271067471018035,0.10277021984750774,0.3391653277185674,aFE,mSL,ySL,aCluster,mSL,ySL,rmpw,0.12581410907515267,0.00911586859518178,0.3174293452962593
100,50,weighting,RE,FE,FE,0.0757019306957474,0.04458957165351675,0.10879714981132799,0.1603838373616216,0.11183112802896217,0.20781939913836092,aRE,mFE,yFE,aCluster,mCluster,yCluster,rmpw,0.11508671221068967,0.0668895614767988,0.16372199711957097
100,50,weighting,RE,FE,RE,0.0757019306957474,0.04458957165351675,0.10879714981132799,0.1603838373616216,0.11183112802896217,0.20781939913836092,aRE,mFE,yRE,aCluster,mCluster,yCluster,rmpw,0.11508671221068967,0.0668895614767988,0.16372199711957097
100,50,weighting,RE,FE,SL,0.0757019306957474,0.04458957165351675,0.10879714981132799,0.1603838373616216,0.11183112802896217,0.20781939913836092,aRE,mFE,ySL,aCluster,mCluster,ySL,rmpw,0.11508671221068967,0.0668895614767988,0.16372199711957097
100,50,weighting,RE,RE,FE,0.07026669814978809,0.043453279770581374,0.1094149815547789,0.15368928265742177,0.11239011559582003,0.20041836827498188,aRE,mRE,yFE,aCluster,mCluster,yCluster,rmpw,0.10649152913872585,0.06584359750305303,0.15678348154947028
100,50,weighting,RE,RE,RE,0.07026669814978809,0.043453279770581374,0.1094149815547789,0.15368928265742177,0.11239011559582003,0.20041836827498188,aRE,mRE,yRE,aCluster,mCluster,yCluster,rmpw,0.10649152913872585,0.06584359750305303,0.15678348154947028
100,50,weighting,RE,RE,SL,0.07026669814978809,0.043453279770581374,0.1094149815547789,0.15368928265742177,0.11239011559582003,0.20041836827498188,aRE,mRE,ySL,aCluster,mCluster,ySL,rmpw,0.10649152913872585,0.06584359750305303,0.15678348154947028
100,50,weighting,RE,SL,FE,0.08309416996341501,0.004619082424498287,0.17457575360536495,0.1771546945917304,0.11399486739642949,0.2906764479727676,aRE,mSL,yFE,aCluster,mSL,yCluster,rmpw,0.12624411119718157,0.007233540904961838,0.2692117217177443
100,50,weighting,RE,SL,RE,0.08309416996341501,0.004619082424498287,0.17457575360536495,0.1771546945917304,0.11399486739642949,0.2906764479727676,aRE,mSL,yRE,aCluster,mSL,yCluster,rmpw,0.12624411119718157,0.007233540904961838,0.2692117217177443
100,50,weighting,RE,SL,SL,0.08309416996341501,0.004619082424498287,0.17457575360536495,0.1771546945917304,0.11399486739642949,0.2906764479727676,aRE,mSL,ySL,aCluster,mSL,ySL,rmpw,0.12624411119718157,0.007233540904961838,0.2692117217177443
100,50,weighting,SL,FE,FE,0.21491407048685693,0.17928498487508615,0.2574913528714961,0.34662637905944305,0.2967065792979319,0.38928287441417647,aSL,mFE,yFE,aSL,mCluster,yCluster,rmpw,0.3260674138100487,0.27594386554739186,0.37070323692146356
100,50,weighting,SL,FE,RE,0.21491407048685693,0.17928498487508615,0.2574913528714961,0.34662637905944305,0.2967065792979319,0.38928287441417647,aSL,mFE,yRE,aSL,mCluster,yCluster,rmpw,0.3260674138100487,0.27594386554739186,0.37070323692146356
100,50,weighting,SL,FE,SL,0.21491407048685693,0.17928498487508615,0.2574913528714961,0.34662637905944305,0.2967065792979319,0.38928287441417647,aSL,mFE,ySL,aSL,mCluster,ySL,rmpw,0.3260674138100487,0.27594386554739186,0.37070323692146356
100,50,weighting,SL,RE,FE,0.21125864003677278,0.18141083889133247,0.257068908971898,0.34105011995108564,0.29850068543764047,0.3805915895034627,aSL,mRE,yFE,aSL,mCluster,yCluster,rmpw,0.32032774959657373,0.27701851825735346,0.36174386823574006
100,50,weighting,SL,RE,RE,0.21125864003677278,0.18141083889133247,0.257068908971898,0.34105011995108564,0.29850068543764047,0.3805915895034627,aSL,mRE,yRE,aSL,mCluster,yCluster,rmpw,0.32032774959657373,0.27701851825735346,0.36174386823574006
100,50,weighting,SL,RE,SL,0.21125864003677278,0.18141083889133247,0.257068908971898,0.34105011995108564,0.29850068543764047,0.3805915895034627,aSL,mRE,ySL,aSL,mCluster,ySL,rmpw,0.32032774959657373,0.27701851825735346,0.36174386823574006
100,50,weighting,SL,SL,FE,0.13334838657857015,0.007581278444217069,0.2552592769064754,0.24293686061460495,0.09463427004266099,0.3714880246161341,aSL,mSL,yFE,aSL,mSL,yCluster,rmpw,0.19980601584710253,0.011633760851222044,0.3514635696357521
100,50,weighting,SL,SL,RE,0.13334838657857015,0.007581278444217069,0.2552592769064754,0.24293686061460495,0.09463427004266099,0.3714880246161341,aSL,mSL,yRE,aSL,mSL,yCluster,rmpw,0.19980601584710253,0.011633760851222044,0.3514635696357521
100,50,weighting,SL,SL,SL,0.13334838657857015,0.007581278444217069,0.2552592769064754,0.24293686061460495,0.09463427004266099,0.3714880246161341,aSL,mSL,ySL,aSL,mSL,ySL,rmpw,0.19980601584710253,0.011633760851222044,0.3514635696357521
