J,nj,cluster_a,cluster_y,cluster_m,estimator,effname,abs.performance,abs.value_mean,abs.value_min,abs.value_max
100,20,RE,RE,FE,rmpw,"Y(1,gmjo(0))",sqrtMSE,0.20629397404246883,0.1726790360937469,0.2491854432620279
100,20,RE,RE,FE,rmpw,"Y(1,gmjo(0))",|Bias|,0.1682068703952138,0.139065431447504,0.21044833936922552
100,20,RE,RE,FE,rmpw,"Y(1,gmjo(0))",|Rel.Bias|,0.10885612060416092,0.09020091743739037,0.13603845936303027
100,20,RE,RE,FE,rmpw,"Y(1,gmjo(1))",sqrtMSE,0.19295395377739424,0.15837448151101458,0.23669672946573356
100,20,RE,RE,FE,rmpw,"Y(1,gmjo(1))",|Bias|,0.15254949237168178,0.1222447256466939,0.19646163640753694
100,20,RE,RE,FE,rmpw,"Y(1,gmjo(1))",|Rel.Bias|,0.09458830545747945,0.07578319348016707,0.12189489593038266
100,20,RE,RE,RE,multi,"IDE(,gmjo(0))",sqrtMSE,0.10813082892783427,0.10432908498791783,0.11187576768858669
100,20,RE,RE,RE,multi,"IDE(,gmjo(0))",|Bias|,0.054675999178195905,0.047648312133445066,0.062143289187483915
100,20,RE,RE,RE,multi,"IDE(,gmjo(0))",|Rel.Bias|,0.20301776935208068,0.17797019163897884,0.22957307211880248
100,20,RE,RE,RE,multi,"IIE_M1(1,,gm2(0))",sqrtMSE,0.014942023561500099,0.01427978550937678,0.015766195378237303
100,20,RE,RE,RE,multi,"IIE_M1(1,,gm2(0))",|Bias|,0.010891373034463667,0.009901028586157766,0.011871103408395344
100,20,RE,RE,RE,multi,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.4361749360363907,0.41616949181122426,0.45621686023024494
100,20,RE,RE,RE,multi,"IIE_M2(1,gm1(1),)",sqrtMSE,0.026580477375315444,0.024573535991404948,0.02829711229620487
100,20,RE,RE,RE,multi,"IIE_M2(1,gm1(1),)",|Bias|,0.024299894380308773,0.022076846318450163,0.025975352887434692
100,20,RE,RE,RE,multi,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.6495783366082112,0.6274023224723905,0.6601346189133851
100,20,RE,RE,RE,multi,IIE_Mdep,sqrtMSE,0.005830324800279941,0.005102963967443473,0.006606987234269504
100,20,RE,RE,RE,multi,IIE_Mdep,|Bias|,0.005687812516245492,0.0049244507977359905,0.006497491003231981
100,20,RE,RE,RE,multi,IIE_Mdep,|Rel.Bias|,0.990365324970861,0.9849027449663631,0.9966621489303771
100,20,RE,RE,RE,multi,"IIE_Mjo(1,)",sqrtMSE,0.04371436511622078,0.04103771693511568,0.04628401272300471
100,20,RE,RE,RE,multi,"IIE_Mjo(1,)",|Bias|,0.04087907993101793,0.037870100455572306,0.04381376581846859
100,20,RE,RE,RE,multi,"IIE_Mjo(1,)",|Rel.Bias|,0.6001721577486098,0.5840827448389184,0.6135241559921284
100,20,RE,RE,RE,multi,"Y(0,gmjo(0))",sqrtMSE,0.13713807318277654,0.12222664836032447,0.15110612341121668
100,20,RE,RE,RE,multi,"Y(0,gmjo(0))",|Bias|,0.06368494183523665,0.06198332953623247,0.06699792034566346
100,20,RE,RE,RE,multi,"Y(0,gmjo(0))",|Rel.Bias|,0.04991122703091534,0.048674071762775474,0.052568985128161
100,20,RE,RE,RE,multi,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.1215684360493379,0.10783759002342515,0.13468479737158692
100,20,RE,RE,RE,multi,"Y(1,gm1(0),gm2(0))",|Bias|,0.014498475851374606,0.009319889871266876,0.019922591040898757
100,20,RE,RE,RE,multi,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.009417013858614164,0.006049588188802039,0.012974054922669334
100,20,RE,RE,RE,multi,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.12160759151512406,0.10703242648695097,0.1351826551573971
100,20,RE,RE,RE,multi,"Y(1,gm1(1),gm2(0))",|Bias|,0.004882709585475117,1.5799125774495384e-4,0.008684361484611722
100,20,RE,RE,RE,multi,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.0031205140245659825,1.0103464279535149e-4,0.0055417030847703915
100,20,RE,RE,RE,multi,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.12382174066675997,0.10900242115481056,0.13702467936334387
100,20,RE,RE,RE,multi,"Y(1,gm1(1),gm2(1))",|Bias|,0.02069279156339784,0.015017845423897364,0.027996384943969638
100,20,RE,RE,RE,multi,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.012913988374235907,0.009368601098764305,0.017438898374318747
100,20,RE,RE,RE,multi,"Y(1,gmjo(0))",sqrtMSE,0.12107458317375988,0.10706063128656333,0.13443705242959383
100,20,RE,RE,RE,multi,"Y(1,gmjo(0))",|Bias|,0.00900894265704078,0.0033187660232764696,0.014335017402787347
100,20,RE,RE,RE,multi,"Y(1,gmjo(0))",|Rel.Bias|,0.005831601718391153,0.002145926155094357,0.009301396629451127
100,20,RE,RE,RE,multi,"Y(1,gmjo(1))",sqrtMSE,0.12626910088856946,0.11145193479982665,0.13921712389303598
100,20,RE,RE,RE,multi,"Y(1,gmjo(1))",|Bias|,0.03187013727397725,0.025000330248483252,0.04049499979519217
100,20,RE,RE,RE,multi,"Y(1,gmjo(1))",|Rel.Bias|,0.01975028446382362,0.015500285722019898,0.025028496018623964
100,20,RE,RE,RE,reg,"IDE(,gmjo(0))",sqrtMSE,0.09676498889840024,0.09352066703976246,0.10019891194656999
100,20,RE,RE,RE,reg,"IDE(,gmjo(0))",|Bias|,0.03242747898038487,0.022096050406943662,0.04193385252648375
100,20,RE,RE,RE,reg,"IDE(,gmjo(0))",|Rel.Bias|,0.12041954785442494,0.08250736830635606,0.15489125542428447
100,20,RE,RE,RE,reg,"IIE_M1(1,,gm2(0))",sqrtMSE,0.010580292350517169,0.01002393510371229,0.011002910876240618
100,20,RE,RE,RE,reg,"IIE_M1(1,,gm2(0))",|Bias|,0.003265699574313669,0.0013788364437708888,0.00521854773751928
100,20,RE,RE,RE,reg,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.1304636108532579,0.057950024529240085,0.2004022167449728
100,20,RE,RE,RE,reg,"IIE_M2(1,gm1(1),)",sqrtMSE,0.01910789762756688,0.01779194473842252,0.020571293849671993
100,20,RE,RE,RE,reg,"IIE_M2(1,gm1(1),)",|Bias|,0.015553771544608385,0.0136628001912187,0.01761471350056006
100,20,RE,RE,RE,reg,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.416179649677457,0.38021316722041215,0.45457448394940575
100,20,RE,RE,RE,reg,IIE_Mdep,sqrtMSE,0.005745966806129478,0.004978037842140833,0.00659660497075496
100,20,RE,RE,RE,reg,IIE_Mdep,|Bias|,0.005745966806129478,0.004978037842140833,0.006596604970754959
100,20,RE,RE,RE,reg,IIE_Mdep,|Rel.Bias|,1,0.9999999999999998,1.0000000000000002
100,20,RE,RE,RE,reg,"IIE_Mjo(1,)",sqrtMSE,0.029567196293843533,0.026132788420396368,0.03331368645857358
100,20,RE,RE,RE,reg,"IIE_Mjo(1,)",|Bias|,0.02456543792505153,0.020019674477130416,0.0294298662088343
100,20,RE,RE,RE,reg,"IIE_Mjo(1,)",|Rel.Bias|,0.3605546000032128,0.30939721799148867,0.41225597587781526
100,20,RE,RE,RE,reg,"Y(0,gmjo(0))",sqrtMSE,0.1290565533870931,0.1155271449785373,0.14322570513186197
100,20,RE,RE,RE,reg,"Y(0,gmjo(0))",|Bias|,0.04494976660910467,0.03837054781015667,0.05117003933034233
100,20,RE,RE,RE,reg,"Y(0,gmjo(0))",|Rel.Bias|,0.035250921873418134,0.030121755176510896,0.04011445687509075
100,20,RE,RE,RE,reg,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.12133023867763074,0.11051626832221909,0.13186956385102686
100,20,RE,RE,RE,reg,"Y(1,gm1(0),gm2(0))",|Bias|,0.01796522089224562,0.012557362493987182,0.022916718249339867
100,20,RE,RE,RE,reg,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.011674289662508422,0.008170684637304125,0.01486889829422512
100,20,RE,RE,RE,reg,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.12182752471873239,0.11125994684247045,0.13204981144519215
100,20,RE,RE,RE,reg,"Y(1,gm1(1),gm2(0))",|Bias|,0.014699521317931976,0.00733881475646803,0.021537881805569006
100,20,RE,RE,RE,reg,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.009400465545033734,0.004696822007070237,0.013762145707446743
100,20,RE,RE,RE,reg,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.12164499114878916,0.11063045847527399,0.13198804948015352
100,20,RE,RE,RE,reg,"Y(1,gm1(1),gm2(1))",|Bias|,0.006909639450879398,0.004235696834055704,0.010275898744092045
100,20,RE,RE,RE,reg,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.004314573456109443,0.0026445979144292297,0.006411192897546898
100,20,RE,RE,RE,reg,"Y(1,gmjo(0))",sqrtMSE,0.12064589694029573,0.10954367489865464,0.13139384052625344
100,20,RE,RE,RE,reg,"Y(1,gmjo(0))",|Bias|,0.012522287628719845,0.006608765696186681,0.017969700611621064
100,20,RE,RE,RE,reg,"Y(1,gmjo(0))",|Rel.Bias|,0.008109025362634432,0.004284837313568922,0.011622012137680077
100,20,RE,RE,RE,reg,"Y(1,gmjo(1))",sqrtMSE,0.12229052731238439,0.11076631129746613,0.1328904181898081
100,20,RE,RE,RE,reg,"Y(1,gmjo(1))",|Bias|,0.01204315029633174,0.0020499738655094155,0.02282110051264764
100,20,RE,RE,RE,reg,"Y(1,gmjo(1))",|Rel.Bias|,0.007464964485701884,0.0012712999534280922,0.014130608971384396
100,20,RE,RE,RE,rmpw,"IDE(,gmjo(0))",sqrtMSE,0.2873660790983476,0.2147591583607699,0.3757544195752891
100,20,RE,RE,RE,rmpw,"IDE(,gmjo(0))",|Bias|,0.2749434211870361,0.20366893370322098,0.362080617943987
100,20,RE,RE,RE,rmpw,"IDE(,gmjo(0))",|Rel.Bias|,1.0200260007372757,0.7607624579164709,1.3375707389160054
100,20,RE,RE,RE,rmpw,"IIE_M1(1,,gm2(0))",sqrtMSE,0.027743521015828426,0.025800618195689302,0.02973531024253914
100,20,RE,RE,RE,rmpw,"IIE_M1(1,,gm2(0))",|Bias|,0.021324733735598653,0.01840140372076964,0.024157882214143205
100,20,RE,RE,RE,rmpw,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.8568809166970108,0.7318353496260832,0.9953573825680392
100,20,RE,RE,RE,rmpw,"IIE_M2(1,gm1(1),)",sqrtMSE,0.0226211884401093,0.020927814101408024,0.023841014358449777
100,20,RE,RE,RE,rmpw,"IIE_M2(1,gm1(1),)",|Bias|,0.007717722580115874,0.004570994125663632,0.010494295807827292
100,20,RE,RE,RE,rmpw,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.20644341445136621,0.11793586993786989,0.28352697271911126
100,20,RE,RE,RE,rmpw,IIE_Mdep,sqrtMSE,0.00720453913622812,0.006416600661260566,0.007971888207830666
100,20,RE,RE,RE,rmpw,IIE_Mdep,|Bias|,0.0068631072726677445,0.0060281236047326344,0.007689251467068562
100,20,RE,RE,RE,rmpw,IIE_Mdep,|Rel.Bias|,1.1969154152208894,1.1588009137010973,1.2508570368692709
100,20,RE,RE,RE,rmpw,"IIE_Mjo(1,)",sqrtMSE,0.03419121351945375,0.02975159506649242,0.03782813306171806
100,20,RE,RE,RE,rmpw,"IIE_Mjo(1,)",|Bias|,0.022179349043046786,0.015935198891748395,0.027846719146745042
100,20,RE,RE,RE,rmpw,"IIE_Mjo(1,)",|Rel.Bias|,0.3270388893068956,0.22321038555003261,0.43035929355801367
100,20,RE,RE,RE,rmpw,"Y(0,gmjo(0))",sqrtMSE,0.1836616913441995,0.14727861124674424,0.22439046216508213
100,20,RE,RE,RE,rmpw,"Y(0,gmjo(0))",|Bias|,0.14545574337868125,0.11177491144044721,0.18489622415766419
100,20,RE,RE,RE,rmpw,"Y(0,gmjo(0))",|Rel.Bias|,0.11402307001668928,0.0877850248890388,0.14498698664155024
100,20,RE,RE,RE,rmpw,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.1748639057424775,0.13637319880276416,0.22129069922333255
100,20,RE,RE,RE,rmpw,"Y(1,gm1(0),gm2(0))",|Bias|,0.1289806995196615,0.09067921130917814,0.1773511499270089
100,20,RE,RE,RE,rmpw,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.08376351629799966,0.05906180816143834,0.11511355207974332
100,20,RE,RE,RE,rmpw,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.1911577807727657,0.15353091108348846,0.23653232399304808
100,20,RE,RE,RE,rmpw,"Y(1,gm1(1),gm2(0))",|Bias|,0.15030543325526016,0.11483709352332133,0.1957525536477785
100,20,RE,RE,RE,rmpw,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.09607391343176662,0.07354831599452762,0.1251231117620355
100,20,RE,RE,RE,rmpw,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.19672571249648071,0.16089642218429046,0.24092454632262297
100,20,RE,RE,RE,rmpw,"Y(1,gm1(1),gm2(1))",|Bias|,0.15802315583537602,0.12533138933114857,0.20136950405760173
100,20,RE,RE,RE,rmpw,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.09867155722089546,0.07828004311408418,0.12588539498406517
100,20,RE,RE,RE,rmpw,"Y(1,gmjo(0))",sqrtMSE,0.17527774756389086,0.1372372940300473,0.22122159629309016
100,20,RE,RE,RE,rmpw,"Y(1,gmjo(0))",|Bias|,0.12948767780835485,0.09189402226277381,0.17718439378632284
100,20,RE,RE,RE,rmpw,"Y(1,gmjo(0))",|Rel.Bias|,0.0837992249009872,0.05963555737206924,0.11461359427936303
100,20,RE,RE,RE,rmpw,"Y(1,gmjo(1))",sqrtMSE,0.19166222387621695,0.15636218239275587,0.23515023927290313
100,20,RE,RE,RE,rmpw,"Y(1,gmjo(1))",|Bias|,0.1516670268514016,0.1195229006430439,0.19449099353974636
100,20,RE,RE,RE,rmpw,"Y(1,gmjo(1))",|Rel.Bias|,0.09405108415442134,0.07413297440210552,0.12075066378418406
100,20,RE,RE,SL,multi,"IDE(,gmjo(0))",sqrtMSE,0.11477244759141834,0.11125659919646089,0.11763285305756153
100,20,RE,RE,SL,multi,"IDE(,gmjo(0))",|Bias|,0.060456178299567565,0.05804212651174021,0.06369105588216928
100,20,RE,RE,SL,multi,"IDE(,gmjo(0))",|Rel.Bias|,0.2245606433176312,0.2143182818841887,0.23792171068701728
100,20,RE,RE,SL,multi,"IIE_M1(1,,gm2(0))",sqrtMSE,0.017006544026736202,0.01582012872077199,0.01873964354703218
100,20,RE,RE,SL,multi,"IIE_M1(1,,gm2(0))",|Bias|,0.0031172513627571083,0.0025899604718870677,0.003614393499455339
100,20,RE,RE,SL,multi,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.125161050535392,0.10911449313791148,0.14184267668669287
100,20,RE,RE,SL,multi,"IIE_M2(1,gm1(1),)",sqrtMSE,0.020877099592739916,0.020047836525140906,0.022311931065415347
100,20,RE,RE,SL,multi,"IIE_M2(1,gm1(1),)",|Bias|,0.010731291284141395,0.010228005547595948,0.011433990936812494
100,20,RE,RE,SL,multi,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.2872575744168495,0.27817947516227987,0.2915336649744576
100,20,RE,RE,SL,multi,IIE_Mdep,sqrtMSE,0.006656996504994414,0.006154450667457252,0.0073232836321942135
100,20,RE,RE,SL,multi,IIE_Mdep,|Bias|,0.005781121073942235,0.004826730835763287,0.0068092022831290734
100,20,RE,RE,SL,multi,IIE_Mdep,|Rel.Bias|,1.0047910984790747,0.9690129514438925,1.0347576699506804
100,20,RE,RE,SL,multi,"IIE_Mjo(1,)",sqrtMSE,0.028086579408319233,0.02587080758913532,0.030886069447075143
100,20,RE,RE,SL,multi,"IIE_Mjo(1,)",|Bias|,0.013395160995326522,0.011933738741033113,0.014700711550330354
100,20,RE,RE,SL,multi,"IIE_Mjo(1,)",|Rel.Bias|,0.1969011647825312,0.1842057514448088,0.2089407173774817
100,20,RE,RE,SL,multi,"Y(0,gmjo(0))",sqrtMSE,0.13820945274143398,0.1258533046144618,0.14600323377426094
100,20,RE,RE,SL,multi,"Y(0,gmjo(0))",|Bias|,0.05281737141374428,0.047590970775497905,0.06063715703232319
100,20,RE,RE,SL,multi,"Y(0,gmjo(0))",|Rel.Bias|,0.041422410905359794,0.03730824832701723,0.047611094506796806
100,20,RE,RE,SL,multi,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.12436784166377465,0.10940408098269827,0.13801969240369882
100,20,RE,RE,SL,multi,"Y(1,gm1(0),gm2(0))",|Bias|,0.003955711068025822,7.750925917394143e-4,0.006780634534072034
100,20,RE,RE,SL,multi,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.002571201160298797,5.022443957387845e-4,0.004399953436057394
100,20,RE,RE,SL,multi,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.12519463601512093,0.10947832980382458,0.1391429513893852
100,20,RE,RE,SL,multi,"Y(1,gm1(1),gm2(0))",|Bias|,0.003970785445111708,0.001893792510019207,0.005646319355139297
100,20,RE,RE,SL,multi,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.0025390784679630036,0.0012122522950955765,0.0036162206759348657
100,20,RE,RE,SL,multi,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.12497141453568969,0.10986989191348445,0.13913257018507258
100,20,RE,RE,SL,multi,"Y(1,gm1(1),gm2(1))",|Bias|,0.009802739125131694,0.005132578130383837,0.01441867960978082
100,20,RE,RE,SL,multi,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.00612243297065224,0.0032075910280745033,0.009012298685349876
100,20,RE,RE,SL,multi,"Y(1,gmjo(0))",sqrtMSE,0.12467085132684373,0.10997400229200413,0.13821205091138153
100,20,RE,RE,SL,multi,"Y(1,gmjo(0))",|Bias|,0.007638806885823318,0.00305389884984604,0.011987329355335377
100,20,RE,RE,SL,multi,"Y(1,gmjo(0))",|Rel.Bias|,0.004946054199671111,0.0019813907648770844,0.0077520958698768915
100,20,RE,RE,SL,multi,"Y(1,gmjo(1))",sqrtMSE,0.12624552690763077,0.11166112154885273,0.14045264385992995
100,20,RE,RE,SL,multi,"Y(1,gmjo(1))",|Bias|,0.021033967881149848,0.016274142308277784,0.025486526151501578
100,20,RE,RE,SL,multi,"Y(1,gmjo(1))",|Rel.Bias|,0.013045620459888739,0.010089342440974805,0.01582088596970203
100,20,RE,RE,SL,reg,"IDE(,gmjo(0))",sqrtMSE,0.09841154123301735,0.0948566664715568,0.1017121715600457
100,20,RE,RE,SL,reg,"IDE(,gmjo(0))",|Bias|,0.03409531724859643,0.02481523760716284,0.04409291647400587
100,20,RE,RE,SL,reg,"IDE(,gmjo(0))",|Rel.Bias|,0.12662094482084918,0.0916380246454799,0.1628703163517926
100,20,RE,RE,SL,reg,"IIE_M1(1,,gm2(0))",sqrtMSE,0.03424888855641973,0.02771797146978672,0.0407516278912099
100,20,RE,RE,SL,reg,"IIE_M1(1,,gm2(0))",|Bias|,0.027021588638003198,0.020716633949076094,0.0332978412769373
100,20,RE,RE,SL,reg,"IIE_M1(1,,gm2(0))",|Rel.Bias|,1.0785497436143339,0.8709464470842715,1.2784703132560693
100,20,RE,RE,SL,reg,"IIE_M2(1,gm1(1),)",sqrtMSE,0.026437185916506324,0.02227923651316994,0.03058477400086163
100,20,RE,RE,SL,reg,"IIE_M2(1,gm1(1),)",|Bias|,0.014491374688674395,0.009071439317385806,0.019583772778905894
100,20,RE,RE,SL,reg,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.3829277414780026,0.2584053116977459,0.49328444254374
100,20,RE,RE,SL,reg,IIE_Mdep,sqrtMSE,0.005737257494404208,0.004976499068937905,0.006570991476740058
100,20,RE,RE,SL,reg,IIE_Mdep,|Bias|,0.005737257494404208,0.004976499068937906,0.006570991476740058
100,20,RE,RE,SL,reg,IIE_Mdep,|Rel.Bias|,1,0.9999999999999999,1
100,20,RE,RE,SL,reg,"IIE_Mjo(1,)",sqrtMSE,0.05004739862197124,0.039192641947972895,0.06078113766358453
100,20,RE,RE,SL,reg,"IIE_Mjo(1,)",|Bias|,0.03577570583227338,0.02399612643264317,0.047272021457723044
100,20,RE,RE,SL,reg,"IIE_Mjo(1,)",|Rel.Bias|,0.5212340952380472,0.3709783087058418,0.6624824142547875
100,20,RE,RE,SL,reg,"Y(0,gmjo(0))",sqrtMSE,0.12509947548519754,0.11367458595555127,0.13636989795493532
100,20,RE,RE,SL,reg,"Y(0,gmjo(0))",|Bias|,0.016647305304491312,0.004735132808906796,0.02609245597323583
100,20,RE,RE,SL,reg,"Y(0,gmjo(0))",|Rel.Bias|,0.013050837695715928,0.0037181996009236274,0.02044319734994651
100,20,RE,RE,SL,reg,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.12021140979950795,0.1087336433907549,0.13158407743413228
100,20,RE,RE,SL,reg,"Y(1,gm1(0),gm2(0))",|Bias|,0.012011176534496465,0.0015373166845142816,0.0172548607143014
100,20,RE,RE,SL,reg,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.0078113547498336044,9.958309692662713e-4,0.011232874075269413
100,20,RE,RE,SL,reg,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.12186297317601988,0.11058940832559286,0.13241254719738418
100,20,RE,RE,SL,reg,"Y(1,gm1(1),gm2(0))",|Bias|,0.015010412103506699,0.007980517487443455,0.022940474225328213
100,20,RE,RE,SL,reg,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.009596206718594267,0.005094921190252283,0.014647535010502621
100,20,RE,RE,SL,reg,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.12657188708200295,0.11754749223571744,0.13430177141587255
100,20,RE,RE,SL,reg,"Y(1,gm1(1),gm2(1))",|Bias|,0.02950178679218113,0.01705195680482935,0.03636520177830555
100,20,RE,RE,SL,reg,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.018421143198789288,0.010651608013424256,0.02270160303904508
100,20,RE,RE,SL,reg,"Y(1,gmjo(0))",sqrtMSE,0.1209135332205394,0.1097241661567425,0.13219738921202964
100,20,RE,RE,SL,reg,"Y(1,gmjo(0))",|Bias|,0.017448011944105137,0.006488053756830141,0.02318564788858633
100,20,RE,RE,SL,reg,"Y(1,gmjo(0))",|Rel.Bias|,0.011303494229106715,0.004192036386303301,0.015035916875698652
100,20,RE,RE,SL,reg,"Y(1,gmjo(1))",sqrtMSE,0.1244172176144793,0.11457370079418384,0.13327782338595967
100,20,RE,RE,SL,reg,"Y(1,gmjo(1))",|Bias|,0.018327693888168236,0.005995665931873005,0.025154135827489103
100,20,RE,RE,SL,reg,"Y(1,gmjo(1))",|Rel.Bias|,0.011364410685826339,0.0037174891252072136,0.015594060013844616
100,20,RE,RE,SL,rmpw,"IDE(,gmjo(0))",sqrtMSE,0.1381777823023232,0.11728241009554674,0.17010975227365732
100,20,RE,RE,SL,rmpw,"IDE(,gmjo(0))",|Bias|,0.09616503159722262,0.07010297770294646,0.13099964916473825
100,20,RE,RE,SL,rmpw,"IDE(,gmjo(0))",|Rel.Bias|,0.357019686617546,0.2588314881014797,0.4838346587796387
100,20,RE,RE,SL,rmpw,"IIE_M1(1,,gm2(0))",sqrtMSE,0.1576064214106439,0.13616499135101018,0.18011909629176434
100,20,RE,RE,SL,rmpw,"IIE_M1(1,,gm2(0))",|Bias|,0.1496835640741634,0.12978119256515436,0.17060428102303518
100,20,RE,RE,SL,rmpw,"IIE_M1(1,,gm2(0))",|Rel.Bias|,5.982474971108576,5.4494190990842775,6.55219670012409
100,20,RE,RE,SL,rmpw,"IIE_M2(1,gm1(1),)",sqrtMSE,0.16600192615229759,0.13787725145112725,0.19487131425205567
100,20,RE,RE,SL,rmpw,"IIE_M2(1,gm1(1),)",|Bias|,0.1549265906596125,0.12848627709598487,0.18197213533272222
100,20,RE,RE,SL,rmpw,"IIE_M2(1,gm1(1),)",|Rel.Bias|,4.120945936598771,3.5722574971047734,4.697389386441281
100,20,RE,RE,SL,rmpw,IIE_Mdep,sqrtMSE,0.013357914414748113,0.011330435507466548,0.015410766390976455
100,20,RE,RE,SL,rmpw,IIE_Mdep,|Bias|,0.011569786767884407,0.009450872472393521,0.013704324372448356
100,20,RE,RE,SL,rmpw,IIE_Mdep,|Rel.Bias|,2.01080520731003,1.7624899928577007,2.301026457960693
100,20,RE,RE,SL,rmpw,"IIE_Mjo(1,)",sqrtMSE,0.3028866064566942,0.2569783418464987,0.3503286893274117
100,20,RE,RE,SL,rmpw,"IIE_Mjo(1,)",|Bias|,0.2930403679658915,0.24881659718874571,0.3388720919833091
100,20,RE,RE,SL,rmpw,"IIE_Mjo(1,)",|Rel.Bias|,4.285067529425484,3.841958480066169,4.74877370706888
100,20,RE,RE,SL,rmpw,"Y(0,gmjo(0))",sqrtMSE,0.18368143809126353,0.14831910032501905,0.2250662270056451
100,20,RE,RE,SL,rmpw,"Y(0,gmjo(0))",|Bias|,0.14452185968913017,0.11196337926806206,0.18633640813537233
100,20,RE,RE,SL,rmpw,"Y(0,gmjo(0))",|Rel.Bias|,0.11323206548604861,0.08785266392797896,0.1459580967433875
100,20,RE,RE,SL,rmpw,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.19971859397453784,0.15397064841959815,0.24737537675194385
100,20,RE,RE,SL,rmpw,"Y(1,gm1(0),gm2(0))",|Bias|,0.1417150337645329,0.05861028863597393,0.21761936470734708
100,20,RE,RE,SL,rmpw,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.09210489326252115,0.03800596762195956,0.14161593669318312
100,20,RE,RE,SL,rmpw,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.13686513467827194,0.12251971930447103,0.15871745563138565
100,20,RE,RE,SL,rmpw,"Y(1,gm1(1),gm2(0))",|Bias|,0.047318885085762895,0.029582403971265384,0.07123743494614238
100,20,RE,RE,SL,rmpw,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.03023440114212322,0.018919878802204616,0.04549191127840239
100,20,RE,RE,SL,rmpw,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.2017803589864333,0.16597256252702555,0.24102932042618075
100,20,RE,RE,SL,rmpw,"Y(1,gm1(1),gm2(1))",|Bias|,0.16289512096924297,0.1307208376735918,0.2006462419012941
100,20,RE,RE,SL,rmpw,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.10166818520709274,0.08157647701952742,0.12532048440728077
100,20,RE,RE,SL,rmpw,"Y(1,gmjo(0))",sqrtMSE,0.19999801754643512,0.15365733998802733,0.24855265543680058
100,20,RE,RE,SL,rmpw,"Y(1,gmjo(0))",|Bias|,0.14013557785251043,0.05533675897063409,0.21762783943029157
100,20,RE,RE,SL,rmpw,"Y(1,gmjo(0))",|Rel.Bias|,0.09075139362103413,0.03576099892634405,0.14110718008600384
100,20,RE,RE,SL,rmpw,"Y(1,gmjo(1))",sqrtMSE,0.19337025118764023,0.15548816806758167,0.23475484526941529
100,20,RE,RE,SL,rmpw,"Y(1,gmjo(1))",|Bias|,0.15290479011338104,0.11780206512203645,0.193706119168549
100,20,RE,RE,SL,rmpw,"Y(1,gmjo(1))",|Rel.Bias|,0.09477497409298818,0.07300386595532542,0.12015524051953903
100,20,RE,SL,FE,multi,"IDE(,gmjo(0))",sqrtMSE,0.16187660544385923,0.14170910256794902,0.18073925069433652
100,20,RE,SL,FE,multi,"IDE(,gmjo(0))",|Bias|,0.0848145972680048,0.06707023076916901,0.10126008196527589
100,20,RE,SL,FE,multi,"IDE(,gmjo(0))",|Rel.Bias|,0.314792103830856,0.2505354939166407,0.3740342749662462
